Need TSLA to hit 310 by EOD so I can cash out these friday $310 calls,TSLA,310,friday,1
"Im considering buying 247.5 9/7 C, but i dont want nvda to keep bleeding out next week. If i buy the options i gotta decide whether to buy right before closing or monday morning",nvd,247.5,9/7,1
Tempted to grab some ULTA $240 jan calls,ULTA,240,jan,1
The dip never ends on red Thursday my dude;  it rolls right into panic Friday for option expiration.  Edit: That being said I will be grabbing some 8/17 $35.5 JD calls.  Shits too cheap again.,JD,35.5,8/17,1
I got 6/20/20 $40 Bac Calls. Gotta believe  fam. ,Bac,40,6/20/20,1
I might pile on my little brother’s play. GE puts 7.5 9/20. His co. worked with GE and and he’s been following GE for about 10 years and he says it’s a shitshow and he’s not surprised,GE,7.5,9/20,1
Brb buying 7/20 C $90 x100,Brb,90,7/20,1
Do you think ACB is the only company growing weed? Pot stock owners thought process is autistic. With that said I have 10x6.50 calls for late sept,ACB,6.50,sept,1
The BP 6/15/18 $42 seems doable. Recent high of 44.62 and it's near oversold territory. I think it could get to ATM over 4 months  I usually fuck up options though  so I'm probably wrong ,BP,42,6/15/18,1
"&gt; critique my moves before I make them   &gt; 10 with an avg $1.14  So you've already made this move then? Lol. Either way, here's my 2 cents, for whatever it's worth.   For one, the **6/29 $35 call doesn't exist**, so there's that... 37 is the lowest strike. So I can't really look at the delta, theta, etc. to make a real opinion here... I'll speak to other aspects though. Might want to look into that position... Is it for 15 JUN, or 20 JUL?   From looking at the volume profile (recently learned this so I'm no expert in volume profiling), 43.5 to 43.6 area is where a LARGE amount of volume is (so price tends be somewhat sticky there), all the way to about 44- 44.5 (volume dwindles down here a bit). If it breaks past this area and past 44.5, it could see 46 and an ATH again.   Dividend is in 24 days, so since your calls are currently ITM, so you could consider exercising when it comes close to expiration, but I really wouldn't advise it since you'd still have 6 more days after expiration till the ex dividend date (7/5).  (ignore this for now, since I don't what your actual expiration date is)  I need to know what the actual position is first, though.",avg,35,6/29,1
SPXL 45 Puts DEC When we hit 305,SPXL,45,DEC,1
SHOP $420 end of month don't @ me,SHOP,420,end,1
I bought OTM 8/17 $30 CHGG calls at $0.60 cause some autist here said he'd flunk out if he didn't have it.  Sold for a cool 50% loss after earnings beat and IV crush.,CHGG,30,8/17,1
should i close out my 10/26 msft $115 call before the fed announcement?,msft,115,10/26,1
Got a couple 01/24 AAPL 317.50C right before close. I believeeeeee,AAPL,317.,01/24,1
Sold $9 GE Calls for a 75% gain and then reloaded on $9 GE Puts for 1/28. Hoping for a drill tomorrow. ,GE,9,1/28,1
I have some USO $12 9/20 calls I bought Friday  And I also have some SPY $299 9/18 puts I bought Friday at 3:59pm,USO,12,9/20,1
My 6/21 calls are almost ITM at $125. This is going to be insane,ITM,125,6/21,1
Got 10 contracts for $4 NBEV Jun 21 calls. When should I cash these? At open?,NBEV,4,Jun 21,1
This actually brought a tear to my eye. Maybe if I yolo my net worth on TSLA 420 7/26 calls my son can be Chad B. Turner :'),TSLA,420,7/26,1
Wasn’t much but locked in about $200 off AMD. Pleasant way to start the morning. Got a $30.5 4/5 that’ll ride for shits and giggles.   Edit: Sold off. Bought $30.5 4/12 P. Got a feeling we’ll get another article saying trade talks aren’t actually going anywhere. ,AMD,30.5,4/5,1
"Not today, just realized how retarded they were today, but I sold 30 contracts of Nov16 $F 11.50 calls yesterday for $0.22 (today hit $0.53), and 30 contracts if Nov16 $12 calls at $0.02 (now at $0.15). Can't seem to get timing right, so far in the last two weeks I've left about 10k on the table altogether.",F,11.50,Nov16,1
NTNX 11/29 27.5 Puts all the way. They report earnings after market on 11/25 which will be a dumpster fire. Tendies are imminent.,NTNX,27.5,11/29,1
I sold my 16 $AMD $21.50 9/28 calls yesterday before the run up.,AMD,21.50,9/28,1
Glad I bought those 11/1 295 puts now lmao,lma,295,11/1,1
9.50 4/5 GME calls? Anyone?,GME,9.50,4/5,1
$60 Six Flag calls for December and $30 TSG Calls for May.  Letting my Nov 23 TLRY puts expire worthless. :'(,TLRY,60,Nov 23,1
"Yeaaaaah.  I made my first options trade today with AMD $21 1/11 calls.  Bought at $0.21, bitched out and sold when it went flat and pulled back slightly at $0.37.  Bummed when I saw it climb up to $0.65.  I wanted to get back in but the fight or flight chemicals were fucking with my critical thinking faculties and I forced myself to step away, watch, and learn.  Atleast I was up $64.  I fully expected to lose on my first options trade.  ",AMD,21,1/11,1
"If your unsure of what to do and have the feeling things might go down, use the 3:1 rule.  If your buy $500 in stock, then buy ~$167 in puts  -	ATVI $40 put 2/15 have ok volume -	2 contracts @ $0.90 $180  If the stock goes up, you’ll only be out 180 max (not including your stock gains)  If it goes down, you will be hit very minimally on stock value but should make up the difference with your puts.",ATVI,40,2/15,1
Roku 11/1 136 call. See if we can catch a price upgrade,Roku,136,11/1,1
Sold 4/27 $10 AMD calls to FD buyers. Now waiting to see the outcome.,AMD,10,4/27,1
lol im in 1/17 292.5,lol,292.5,1/17,1
I’m also considering $31 AMD calls striking on October 11,AMD,31,October 11,1
Down 30% on my 12/23  $321.50 SPY calls. I thought stonks only went up?,SPY,321.50,12/23,1
Futures are making my 11/16 QQQ 155.5p wet,QQQ,155.5,11/16,1
3/16 $SPY 260 puts,SPY,260,3/16,1
I got $DIS call 5/10 $120 @ 2.51  Down to $1.84 now. 1st time I grow a pair and I'm down $149 in 3 hours. I must be autistic like you guys.,DIS,120,5/10,1
"I've got calls; I'm in-versing you.  **AMZN NOV 17 2017 977.50 C**  Up 10% currently, so who knows.",AMZN,977.50,NOV 17 2017,1
I bought VIX 6/28 C 10.50 yesterday for $0.20   Today was a good day. I unloaded those fuckers.,VIX,10.50,6/28,1
Aaaaand my FB Mar 2019 $180 calls are looking great. To hold or not to hold. ,FB,180,Mar 2019,1
MU 7/20 $90,MU,90,7/20,1
"Took my second penalty at 🕵️‍♀️ $299.73 for a very clean and satisfying +53.86%  trade  Loaded with 8/9 LMT $370C and 8/16 BA $400Cs  One foul to give, gotta make a choice 🏀",LMT,299.,8/9,1
I bought a ton of DLTR $100 calls that expire in February 2 minutes before close.   Don’t ask me why because I don’t know either.,DLTR,100,February,1
Anyone else buy VXX puts? Bought VXX 12/21 $13 puts. Markets may not go back up to 2900+ before EoY but I'm willing to bet one good week of straight green days will drop the VIX sub 15 again,VXX,13,12/21,1
Made $3 on my 1 10/11 $SPY put.  Pretty much a wizard at this point.,SPY,3,10/11,1
Might sell my FB 84.5 Jul puts. Positive news out of Greece will shoot everything back up...,FB,84.5,Jul,1
I have NFLX june calls and AAPL 200/197.5 credit spreads on my RH account,NFLX,197.5,june,1
BA 327.5p @ 7.50  Exp 1/31 in anticipation of Q4 earnings released 1/28  Am I austistics??,BA,7.50,1/31,1
How long should I keep riding these  5/10 68.5SQ calls??,SQ,68.5,5/10,1
"I've been following $LL closely since the 60 Minutes report and used to follow it very closely years ago.  One thing that was clear to me then and now is that it's a shady company. They are a budget company with gimmicky marketing and shaky business practices. While irrelevant, it still makes me laugh when I see their logo; it reminds me of Crazy Eddie's :)  I'm not shocked at all with the NY Post's report on them sandbagging the test results and follow through on refunds, etc. Legitimate companies would issue a massive recall.   All of that said, I would not be shocked if they pull an ace out of their sleeve and mitigate the negative testing results somehow. Looking at home building, new home sales and consumer spending numbers, I would like to think that pricier home projects due to the seasonality (winter) and home numbers should translate into revenue/EPS beats.   I have a small position in June $40 calls. Obviously hoping it pops in the morning, and then I'm out right away. ",LL,40,June,1
SPY 12/31 $320 calls are going for a buck even. Might be a good speculative play if you’re willing to accept (and expect) a possible 100% loss.,SPY,320,12/31,1
Just put all of it in MU $60 Jan calls  If it actually moons you can pm me about that $50k  Or yknow give it to an orphanage or some stupid shit,MU,60,Jan,1
I wish I had more capital to go in on but I’ll take the 6 that I have. In at avg 1.20 for $65 6/15. ,av,65,6/15,1
Filled IWM Dec $115 Quarterly calls..   I never place stops on options.. but I have one in place. Currently up 2.35%.. Going to hold through this shit.   Edit: 10%+,IWM,115,Dec,1
Those x125 SPY 301 9/20 don't seem too crazy now. Bought on Fridays dip. With today's headlines it might not be too autistic of a gamble to hold. #MakeSPY300Again,SPY,301,9/20,1
"Sold AMD puts today for 60% gain.   All in on 4/19 SPY 284.5 Puts and 4/19 AAPL 195 Puts.  C'mon trump, announce no deal with Gyna",AMD,284.5,4/19,1
"I think I can do you 10x in two months. Buy ACB calls to $6.5 expiring October or November, right in the middle of growing season",ACB,6.5,October,1
Given the AH action and futures right now: it l's not inconceivable and I think it will at least touch it tomorrow barring other news.  Disclaimer: Have 10/11 $232.5 $AAPL calls,AAPL,232.5,10/11,1
"Please share with the class what you find. It's on massive volume too.    I'm still unsure how to view the market right now. I was going to go long on calls Friday afternoon.. Didn't see anything that made my balls tingle. Guess you'll be a little more cautious moving forward, no?  Try finding some relatively inexpensive options, that still have high OI. On Friday someone picked up 501 XRX Jan $11 calls (I have some of those btw). Ichan has his finger in them.. Could be interesting. Buying 10-20 calls/puts is going to give you greater gainz than 2 or 3 $2.00 calls/puts",XRX,11,Jan,1
all aboard ford $9 calls for may expiry which are selling at a cheap price.  new mgmt team and all it will take is a little good news in this bull economy to spur shares into the money,ford,9,may,1
The LUNR $12 call for 6/20 I bought when it dipped today was up 36% at close because LUNR was at $11.85 ![img](emote|t5_2th52|8883),LUNR,12,6/20,1
08/18 long enough but sure it might trade sideway longer than that. ITM is safer play on SBUX. Anything below $55 is a screaming buy.   Mobile payment makes me want to buy them this ER. Also Teavana.  U r right $62.50 is cheap af. ,SBUX,62,08/18,1
I just bet $115 MSFTc 10/19.  Am I retarded? ,MSFTc,115,10/19,1
"GOT AMD ON TUESDAY DIP.  1/10 46, 47.5, 48.5 call and 1/31 50 call. Its printing so much should I hold?",AMD,47.5,1/10,1
"Bought $30 IQ puts, June 15",IQ,30,June 15,1
"I think your SPY puts will print, and your Tesla Calls will be worthless. Fuck that company, Elon should have licensed his idea to an actual auto maker, he's got more bonds due coming up.  I've got 3/6 277.5 SPY puts. Cheers.",SPY,277.5,3/6,1
"400 strike? or 420 strike?  I have 12/27 400s and i'm up a lot on them... butttttt i want to HOLDDDDDDDDDDDDDD (reckless, i know...) it was upto 16.7 earlier today but I wasn't on my computer yet.  TSLA $400 Call 12/27 expiry $11.58   $1,158.00 Cost		$207.00 Today’s Return		+$65.00 (+5.95%) Total Return		+$951.00 (+459.42%) Expiry Date 12/27 Contracts		+1 TSLA Break Even Price		$402.07 Average Cost per Share		$2.07",TSLA,402.,12/27,1
I have Microsoft $113 10/19’s. I think I’ll be ok? ,Microsoft,113,10/19,1
My SPY 250 1/2 calls appreciate the hard work ,SPY,250,1/2,1
I just sold MSFT $142/141P 12/31. Here's to not getting fucked by Trump/Xi.,MSFT,142,12/31,1
Loading up on more AMD calls when it slows down next week. Holding the 10/19 $21 calls up 250% ,AMD,21,10/19,1
I’m in 1/17 CGC calls 😭 at least it’s back above $20,CGC,20,1/17,1
Imagine getting assigned on your Wednesday night spy 316 puts,spy,316,Wednesday,1
I have Dec 14 $280 SPY calls.  I have no idea what to do. Sell at open or hold on to them til friday?  Or sell at open and roll the money into longer dated calls. Hmmmmmm,SPY,280,Dec 14,1
Bought two more UNH puts. Printing. Two more 2026 leap $500 UNH calls. Also printing.  COIN calls next? 🤌🏼,UNH,500,2026,1
"If your goal is ~1% from a covered call on mu, you can sell a 3/22 $42.5 for $42, which is about 8.5% OTM. ",mu,42.5,3/22,1
4/18/19 $5 SNAP puts. Get em while they’re cheap and thank me next year.,SNAP,5,4/18/19,1
I bought one ACB 11/15p 3.01 strike at close. I’m gonna buy myself a burger at McDonalds tomorrow!! Yay,ACB,3.01,11/,1
12/20 $17 NLSN Puts,NLSN,17,12/20,1
Imagine having 100 shares of Roku and selling a $100 covered call before earnings that expired last Friday 🙋🏻‍♂️🙋🏻‍♂️,Roku,100,Friday,1
Bought some FDs at open. 2.5 March 4 puts on SUNE. ,SUNE,2.5,March 4,1
Let’s go further down $90 MU 6/8 call,MU,90,6/8,1
UNG 30 strike Jan 2020 calls.,UNG,30,Jan 2020,1
Got a bunch of SBUX 11/15 $95 calls. Should I stay on this ride or jump off?,SBUX,95,11/15,1
Hating money so MU 42 Puts 4/18.,MU,42,4/18,1
AMZN has been flat since 1/8 with the occasional dip to 1627 and then back to 1660. Not going to do my strangle experiment today. Staying out.   Current positions bought during dip  AAPL 1/18 155 calls  BBBY 1/18 $13 puts  Rest cash.. Hoping to get around 1-2k cash before next week for one final play before vacation,BBBY,13,1/8,1
i bought 1 $43 put 5/18 but i dont see the price changing? can ppl trade options AH? ,pp,43,5/18,1
I got a few April 18th spy 290 calls. Think I'll sell most at open keep 1 or 2 for weekend and buy a few 290 WED spy puts,spy,290,April 18th,1
TWTR 8/3 43.5 call holder right here,TWTR,43.5,8/3,1
Lol I have GE calls too. $14 8/3,GE,14,8/3,1
YOLO GE 10.5C April ,GE,10.5,April,1
"Whats your strike/expiry homies? I have $177 for 10/26.   I’m sad too but i pray to god MSFT, GOOG, AMZN earnings save us. ",MSFT,177,10/26,1
"Sold my SPY $291 8/23 puts for a 47% loss at open this morning. If I held 2 more hours I woulda made 54% gains, smh 🤦🏽‍♂️",SPY,291,8/23,1
Bought AMAT $50 7/20 calls after I sold my AMD puts yesterday. Hoping for another agonizing bleed followed by quick and violent gainz.,AMAT,50,7/20,1
Surprised we didn’t get a bunch of “My FB $300 4/26 Calls lost money even though FB beat earnings?” posts this morning,FB,300,4/26,1
"&gt; Buy when RSI below 20 and 50-day EMA moves above 200-day EMA and MACD turns positive. In other words, all in on $AMZN $2500 calls expiring June.  BuY WhEn IT Goes LoW And SeLL WheN iT GOeS HiGH hurr Durr.",AMZN,2500,June,1
took your advice and called XOM for $80 3/15. Big Tendies Incoming,XOM,80,3/15,1
I hear he's going to recommend MU 7/17 $90  calls.,MU,90,7/17,1
"3 GE calls. 10.5 strike .61 cents per shares, Expiration 11/15/2019. I am currently down 3$ in after market trading. I opened the position at the end of the day",GE,10.5,11/15/2019,1
"AAPL $170 put 12/07, fucked or nah?",AAPL,170,12/07,1
&gt;Closer to money and longer out  Problem with that and $SHOP is you're looking at $4k on a single call  E: $37.50 contract for $390 Nov. 15th (price @ 389.80 right now),SHOP,37.50,Nov. 15th,1
"Sold half my call position, picked up some 5 day 273.5 puts  Gonna let the other half of the 4/18 277C ride. Undercover bear gang! Malibu's Most Wanted!  Predicted SPY open on Monday?",SPY,273.5,4/18,1
Grabbed some $INTC 9/21 $55 calls this morning on the dip. Thanks /u/shauncore,INTC,55,9/21,1
1/18 $261 SPY calls at open if market is rallying 1/18 $258 SPY puts at open if it isn’t rallying,SPY,261,1/18,1
$RIOT 6.50 4/26 Calls.,RIOT,6.50,4/26,1
So how dumb are ACB Mar-22 $10 calls for TLRY ER?,ACB,10,Mar-22,1
$SHOP $130 puts expiring 3/15,SHOP,130,3/15,1
Thinking of selling a shit ton of 1/3 323.5 SPY naked calls to cover a 1/17 321 call  What do you autists think,SPY,323.5,1/3,1
Averaging down on VXX $33 puts for 6/22 because revenge trading n tariff man bad,VXX,33,6/22,1
AMD 40 Calls 1/10 $49,AMD,49,1/10,1
Still bagholding october $20 GGAL calls 😩,GGAL,20,october,1
"Bought a 8/16 91.5 SBUX Call @2.00, sold @8.10 for a 249% return on 7/26",SBUX,91.5,8/16,1
"Massive entry into AAPL Feb 20 245 puts, someone just purchased 5k+ contracts",AAPL,245,Feb 20,1
So if I buy a bunch of April 1st spy 290 calls and it doesn’t reach it can I call RH and say it was an April fools joke or does that not work ,spy,290,April 1st,1
Watch my feb 5 $8 USO puts get me back to even.,USO,8,feb 5,1
"Bought 100 shares of FN, sold a Sept $45 covered call for 2.20.  Bought some weekly wmt calls, looks like Warren B is fucking me AH on those. ",FN,45,Sept,1
SPY $305 Options for monday.  I'm fucked yea? yea.,SPY,305,monday,1
I bought 3/8 8.50 ACB calls at the high this morning. Then it tanked. Why am I like this?,ACB,8.50,3/8,1
Two $53 MU calls for dec 20th let’s goo,MU,53,dec 20th,1
Should I be a little more patient with 6/28 $30 AMD or should I take tendies and sell now,AMD,30,6/28,1
You  got any of those 7/20 $90 AMD calls?,AMD,90,7/20,1
Hes right. I bought SPY 300 July 19 calls @ 0.98 and then exited @1.25 two hrs later.,SPY,300,July 19,1
I have APPL 1/18 $270 and it is cruising to tendies so yes ,APPL,270,1/18,1
$amc 11/9 $21 calls,amc,21,11/9,1
"I've got 2 Lockheed $370 January 2019 calls that I picked up for $2.50 a share when Trump was elected, they're ~15% away from being ITM with 14 months to go. This earnings report will either kill me or make me pass out from blood loss from my massive erection. So, win win",Lockheed,370,January 2019,1
I have 11/16 $120 DG Calls. Let see what happens.  ,DG,120,11/16,1
BX $50 7/19 calls,BX,50,7/19,1
GE 11.5p 11/15?,GE,11.5,11/15,1
"9/21 $1920 Amazon call seems ambitious. Guess we'll find out next week. Same goes with $270 NVDA calls, as your breakeven is pretty up there.  Other than that, sell weekly OTM covered calls at a strike you expect to expire worthless on the stocks you have 100 shares of.",NVDA,1920,9/21,1
I have LULU $185 and $195 calls expiring this Friday because robinhood messed up earnings date. How screwed am I?,LULU,185,Friday,1
Here I was happy with my GE 4/18 9.5 put...,GE,9.5,4/18,1
Only see Dec 20 calls available. At this price range it's always better to be ITM so $5 calls.,ITM,5,Dec 20,1
"I think that lowering the amount of smaller trades and sticking to your gut on fewer plays will work out better and should lead to less commission fees. I am in some September FB $75 calls ( Tight bands, just bounced off 20 day SMA ) and some September $120 SSYS calls (just broke out of some consolidation on its 200 day SMA) Good luck to us both!",FB,75,September,1
"This comment has been made april 2nd 14:39 GMT and therefor I should become a mod.  Your rules stated that i have to make the comment before april 2nd **29:59** and I am not breaking that rule  Thanks, I’ll be waiting for my mod rank  And everyone here, have a great day!",GMT,14,april 2nd,1
Does anyone want to buy my ATVI $80 calls expiring Friday?,ATVI,80,Friday,1
10k volume in DVMT $100 puts for December... Does this mean someone knows the VM deal will fail?,DVMT,100,December,1
Currently bag holding a Feb 17th $11 call for CES play,CES,11,Feb 17th,1
Who is buying LULU PUTS 160 9/13?   MASSIVE TENDIES!!!,LULU,160,9/13,1
so what do i do about these snap puts? sell em now? 13.5$ for 8/24 and im down 30% rn,snap,13.5,8/24,1
"My bad. 4 AMRN $21.5 Call Jan 10, 2020 Ave Cost $2.80.",AMRN,21.5,"Jan 10, 2020",1
Rip Jan 19 $46 calls,Rip,46,Jan 19,1
Yeah I sold my AMD 7/27 $16 calls after ER when it reached $17.50. Then AMD decided to continue going up to 20.5...I was livid. I bought AMD $18.5 8/3 puts right after because I sure as shit know it’s not worth 20 dollars. It’s Wednesday and it still wants to stay up at the 18.5 range. AMD is pissing me off. I think it’s worth anywhere between 17.50 to 18. This hype needs to die a little.,AMD,16,7/27,1
I went with a modest 5.50 put 11/02 . Annnnd of course snap breaks 6.oo.,Annnn,5.50,11/02,1
I'm thinking about buying some SPY $216 Sept 16th calls in the morning and selling them later that day.  made 1.5k today and the market barely even moved..,SPY,216,Sept 16th,1
"I need CHK to hit 2.00 so I can sell 1k shares and buy nov SBUX calls, please.",SBUX,2.00,nov,1
VALE 5/18 $13 call  Edit to reflect singular tense,VALE,13,5/18,1
"Sold my AMD 5/24 $28 puts before market close on Friday  I was up 40%+, didn't see the risk in holding over the weekend being worth it  F",AMD,28,5/24,1
"Up  40% on some AAPL $280 1/17/20 calls.... with Fed Repo, decent numbers, stock buybacks, and trade war phase 2: electric boogaloo, would it be autistic to sell this bitch?",AAPL,280,1/17/20,1
Instructions not clear bought 8/23 SPY calls $500 OTM,SPY,500,8/23,1
Anyone shadow trading that semi-famous VIX gambler who bought 261k 8/21 $20 VIX calls?,VIX,20,8/21,1
Definitely planning on adding to my 01/20/20 SPY 326 calls.,SPY,326,01/20/20,1
"Also $IQ 7/6 calls @ 34.5, 35, 35.5 multiple contracts spread ",IQ,34.5,7/6,1
My bet on a double this week:  May 17 Puts on NLSN  Gonna reiterate this FWIW  Play on earnings disappointment (they have been missing) In addition a possible buyout is being talked about less. Earnings later in the week. Target price for me is $22.15   what the fuck do I know.,NLSN,22.15,May 17,1
$22 EOW. They report earnings on the 28th so I’ll probably dump my 3/1 20 calls the day before ,EOW,22,3/1 20,1
&gt; Not all of us YOLO on MU $90 8/17 options.  Why even be here then,MU,90,8/17,1
"I bought 2 contracts of AMD $27.5 May 17th calls yesterday for $108 total and cashed out today for $220. Mostly luck and not big money, but still fun.",AMD,27.5,May 17th,1
got some NOV30 XLF 26.5 Cs,XLF,26.5,NOV30,1
$15 7/13 puts? Wew Lad  You realize that AMD earnings aren't until 7/24?  What type of catalyst are you looking for to have it drop to $15 before earnings?,AMD,15,7/13,1
Debating on whether or not to hold my 2/15 ATVI 50 calls.  It hasn't quite got the momentum i was hoping for but I got time and it's been holding strong the last couple of days,ATVI,50,2/15,1
Wtf should I do tomorrow with my 7/27 105 calls. How long should I wait before I blow the load. ,Wtf,105,7/27,1
Solid DD. SPY$300 puts expiring 12/13 YOLO,SPY,300,12/13,1
Jumped in on 0DTE SPY $327 calls on the morning dip.  Expired worthless.  Mistakes were made.  Also bought some WMT calls for March.  So I have to wait for those to disappear,SPY,327,March,1
I'm starting to do options.  Did a call option this morning on AMD with a strike price of $14 which expires on 2/24.  Already up on that and might close it out.  I'm adding more money so I can sell puts on AMD with expiration dates from 30-45 days away.  That's where I can make some serious money on this bull run.,AMD,14,2/24,1
"[YOLO] Long NYSEArca:JO calls SEP 15 $25 Strike  Coffee is near 2 year low, producers will cut back to raise price.   The ETN hit around $21 during Nov 2013 then went up to ~$45 due to unfavorable growing weather, a near identical trade that netted me $6K on a ~$800 position.",JO,25,SEP 15,1
$20 BSC 9/08 puts ,BSC,20,9/08,1
What should i do with my mcd 200 call expiring 11/15?,mcd,200,11/15,1
Grabbed some $MSFT 104 calls expiring this Friday for $.40 each.  Hoping for a small bull run so I can unload them.,MSFT,104,Friday,1
How long should I ride these $ROST 97.50 and 100 9/21 calls? Just finally broke even again on them today.,ROST,97.50,9/21,1
I did this with MU back when it was sitting at $45. Sold a 6/1 $50 covered call and it got exercised so missed out on about 1k of gains.,MU,50,6/1,1
"Yup, that's what I'm doing. Almost pulled the trigger on some Jan 15 FB 101 calls.. but nope. ",FB,101,Jan 15,1
"I panic sold $24 9/20 puts on $FSTLY, does anybody know how to tie a noose?",FSTLY,24,9/20,1
I bought 09/07 $27 calls for AMD and that shit shot up the very next trading day. Fuck this gay earth,AMD,27,09/07,1
"OP, what's your exp date? I got calls at $52.5 exp 6/15. I'm in the negative right now. That UBS cocksucker didn't really have to downgrade the stock. Trump did it all with a stupid comment.",UBS,52.5,6/15,1
"Aug 17, SYX $50 calls",SYX,50,Aug 17,1
Bought AAPL feb 3 $120s,AAPL,120,feb 3,1
buy some Jan 15 SPY 175 puts pussy,SPY,175,Jan 15,1
sell my amzn 975 C 7/14 ,amzn,975,7/14,1
Bought 1500 a em Dee at 12.93 and sold 15 $13 calls for 34 cents that expire next Friday.   Let everything else ride.,em,13,Friday,1
Sold all my AAPL calls. Sitting on 11/16 QQQ calls and puts 12/21 QQQ calls and 3/15/19 $175 QQQ  call. Down to my last 1.2k. This is it boyos. ,QQQ,175,11/16,1
"$AMBA 11/29 $60 calls  Edit: so far so good , $AMBA after-hours up %3",AMBA,60,11/29,1
"Same. Sitting on SPY Jun17 C @244.5 for 0.46. I would buy a shovel and plot, but I can no longer afford either.",SPY,244.5,Jun17,1
That’s a $CRON 20 call worth .03 for 12/21 and a SPY 300 call worth .01 for 12/26 ,CRON,20,12/21,1
Bynd 150 puts Oct 25,Bynd,150,Oct 25,1
Because of this post im 10K deep in $38 Dec calls.  Already up 1k today.  Will update with gains tomorrow.,im,38,Dec,1
"I'm nabbing a few reverse iron condors on NFLX:  -1 4/27 295.5 put | 1 4/27 295 put | 1 4/27 325 call | -1 4/27 327.5 call |  You only pay 1.75 for a 69% chance of profit if NFLX moves +/- 5% by 4/27, which to me seems highly likely, and the max return is 43% ",NFLX,295.5,4/27,1
"I'm about a fortnight away from joining this club.   Fam, when do I bail? My 19.5 9/28 FDs are very spicy. ",Fam,19.5,9/28,1
Wait for a bounce and just buy July $400 amzn puts.. trust me.. sit and hold them for a month and they will more than double.. mine are up %50 as i type and we're up almost 100% earlier.. they fluctuate a lot but the trend right now is your friend ,amzn,400,July,1
"**SPY PUT?** People talking about how September is a bad month historically, everything is at all time high, some tariffs coming? Crazy tendies over the past couple of weeks. I am about 90% cash right now, need to close TQQQ calls today/tomorrow and I'm thinking about going with some $282.50 10/5 SPY puts. Is anyone else buying puts for september and see potential for upcoming pullback? ",TQQQ,282.50,10/5,1
How dumb would I be for getting ATVI 55.5 calls for 11/15?,ATVI,55.5,11/15,1
"My survey monkey $10 put expires friday, i might actually get ITM. ",monkey,10,friday,1
All expiring 03/15 BAC 28 puts (down 25%).  FB 167.5 puts (down 15%) HRB 24 puts (down 60%). ,BAC,167.5,03/15,1
I'll probably stare at $SQ and cry since I closed 10/19 $90 puts at 2.65 last Thursday for a measly 20% profit.  I've suffered a -20k drop in a little over two weeks. Might get my very first margin call if AMD does the worse and drops to below $15. Not too worried about it but goddamn I'm currently paying the price for getting greedy.  ,SQ,90,10/19,1
Holding $299 SPY calls 8/19. No comment.,SPY,299,8/19,1
SBUX $130 C 9/6 will I make money?,SBUX,130,9/6,1
Well I bought some otm 31 calls expiring in July for BAC. Please be worth it,BAC,31,July,1
"Same here, I netted 70% on some SPY 5/11 $260 calls today, put me back in the black overall. Feels good",SPY,260,5/11,1
After 5 seconds of DD and seeing trade war cycle chart. Bought SPY 296 put 10/04,SPY,296,10/04,1
This jackass has $2k in his RH and was buying April SPY $299 calls (thinking he was going to make $20k). The only team he is on is team vaccine.,SPY,299,April,1
09/21 $30 avg .82 x5  Volume's decent today. We'll see what happens closer to earnings.,av,30,09/21,1
"Absolutely raking on this today! 100x CRM calls, $155, July 19 expiration, bought yesterday. Let’s GOOOO! Still planning hold through the ADBE report, but might get spooked. Up $5000",CRM,155,July 19,1
TSLA 420 4/20 2020,TSLA,420,4/20 2020,1
I'm holding $90's 10/19. FYI their earnings are 10/18 so may as well bumb a week right?,F,90,10/19,1
Sold my $40 8/10 calls at 3:45 because the volume was so low,my,40,8/10,1
Just bought KO calls $45 strike exp 4/18. Best of luck to you!,KO,45,4/18,1
Thinking of holding these CRM 8/23 152.5c through Powell speech today. Am I retarded?,CRM,152.5,8/23,1
Bought TSLA call exp Friday on discount Strike $210 already up $90 dollars. Elon will tweet something and all the bears will make a hair trigger bounce. :P,TSLA,210,Friday,1
So $SPY June 21 $300 calls are pretty damn cheap right now.   https://i.imgur.com/Tb82FuC.jpg,SPY,300,June 21,1
"&gt;On the back, it says: Sell MU $90 7/20 C",MU,90,7/20,1
I hold 286.5 spy puts expiring tomorrow. Hope shit crashes hard,spy,286.5,tomorrow,1
Ride or die baby $84 (doubled down) $81.5 and now $80 calls all for 10/19  I even bought sold some other shares to buy more ATVI shares to ride the 10% incoming wave.  (Also in case ATVI is the one buying Zynga),ATVI,84,10/19,1
"i got amd 10/18 30.5, please just hit it or i'm going broke",amd,30.5,10/18,1
"I'm watching ATUS. My September $17 calls are up, but i might buy some shares as well.",ATUS,17,September,1
"What was your entry point on these?    My AAPL put is 1/18/19 $155, but I bought it when AAPL was $166...so I'm hoping that AAPL gets down to $164ish before Theta fucks me.  I'll probably sit on it at least for a bit.",AAPL,155,1/18/19,1
I’m down 50% on my SPY $324 1/6 calls. Should I get out now or keep holding like an idiot?,SPY,324,1/6,1
"Lost $75 today on my $283 5/29 SPY call, guys I’m not autistic but y’all got heavy iron hands 😩",SPY,283,5/29,1
Took it in the ass by whr yesterday took what I can salvage and went into txn 117 4/26 calls and I think I’m back in this boiz,txn,117,4/26,1
